bloque,bloque_nombre,familia,parametro,subescala,instrumento,N,escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_conventional.csv,NA,NA,NA,NA,1000,10000,1,1,1,1,1,1,1,1,0.9267,1,1,0,0,0,0,0,0,0,0,0,0,0,157.10611081123352
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_conventional.csv,NA,NA,NA,NA,1500,10000,1,1,1,1,1,1,1,1,0.9861,1,1,0,0,0,0,0,0,0,0,0,0,0,196.54328870773315
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,10,10000,0.0603,0.0601,0.0565,0.0046,NA,0.0584,0.0485,0.0795,0.0448,0.173,0.0432,0,0,0,0,10000,0,0,0,0,0,0,74.60147643089294
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,25,10000,0.1501,0.134,0.0963,0.0083,0.0828,0.1203,0.0867,0.1056,0.1318,0.3696,0.1098,0,0,0,0,0,0,0,0,0,0,0,77.32414627075195
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,50,10000,0.3969,0.3079,0.1828,0.0122,0.233,0.2484,0.23,0.1553,0.3066,0.5705,0.2892,0,0,0,0,0,0,0,0,0,0,0,72.81928205490112
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,100,10000,0.8602,0.6885,0.4083,0.1598,0.6584,0.5591,0.6947,0.3496,0.5635,0.8351,0.6584,0,0,0,0,0,0,0,0,0,0,0,69.09795594215393
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,250,10000,1,0.996,0.8662,0.993,0.9989,0.9684,0.9997,0.8892,0.9271,0.996,0.9948,0,0,0,0,0,0,0,0,0,0,0,76.75052213668823
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,500,10000,1,1,0.9988,1,1,1,1,0.9997,0.998,1,1,0,0,0,0,0,0,0,0,0,0,0,91.58150911331175
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,123.38539814949034
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_enterprising.csv,NA,NA,NA,NA,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,155.12158465385437
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,10,10000,0.0832,0.0806,0.0615,0.0014,NA,0.0738,0.0488,0.0878,0.0715,0.2556,0.0386,0,0,0,0,10000,0,0,0,0,0,0,83.21472811698914
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,25,10000,0.2903,0.2308,0.1152,2e-4,0.2671,0.1855,0.1244,0.1252,0.437,0.6452,0.1876,0,0,0,0,0,0,0,0,0,0,0,84.14167475700378
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,50,10000,0.7503,0.5777,0.2597,2e-4,0.8051,0.4382,0.4792,0.1938,0.8918,0.8933,0.6035,0,0,0,0,0,0,0,0,0,0,0,80.06139659881592
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,100,10000,0.996,0.9458,0.5989,0.576,0.9972,0.8426,0.967,0.4632,0.999,0.994,0.9547,0,0,0,0,0,0,0,0,0,0,0,76.91290879249573
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,250,10000,1,1,0.9879,1,1,0.9997,1,0.9786,1,1,1,0,0,0,0,0,0,0,0,0,0,0,84.67031598091125
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,99.91251277923584
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,135.02107954025269
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_investigative.csv,NA,NA,NA,NA,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,168.36297631263733
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,10,10000,0.1708,0.1553,0.1154,0.0277,NA,0.1421,0.1559,0.1616,0.087,0.1972,0.1407,0,0,0,0,10000,0,0,0,0,0,0,82.2936680316925
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,25,10000,0.5446,0.4455,0.2716,0.1668,0.2776,0.3823,0.4618,0.3423,0.1409,0.4275,0.432,0,0,0,0,0,0,0,0,0,0,0,83.81427478790283
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,50,10000,0.9261,0.8183,0.5484,0.4403,0.5296,0.7222,0.8664,0.6312,0.1565,0.7171,0.793,0,0,0,0,0,0,0,0,0,0,0,79.71567106246948
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,100,10000,0.9998,0.9945,0.9061,0.9383,0.9625,0.9748,0.9991,0.9601,0.1644,0.9462,0.9899,0,0,0,0,0,0,0,0,0,0,0,76.93548107147217
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,250,10000,1,1,1,1,1,1,1,1,0.2101,0.9999,1,0,0,0,0,0,0,0,0,0,0,0,86.21531915664673
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,500,10000,1,1,1,1,1,1,1,1,0.3011,1,1,0,0,0,0,0,0,0,0,0,0,0,104.77672004699708
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,1000,10000,1,1,1,1,1,1,1,1,0.4561,1,1,0,0,0,0,0,0,0,0,0,0,0,141.98985052108765
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_realistic.csv,NA,NA,NA,NA,1500,10000,1,1,1,1,1,1,1,1,0.5851,1,1,0,0,0,0,0,0,0,0,0,0,0,172.79466438293457
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,10,10000,0.0522,0.0526,0.0507,0.0044,NA,0.0521,0.0439,0.0678,0.0389,0.1517,0.0372,0,0,0,0,10000,0,0,0,0,0,0,83.4255166053772
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,25,10000,0.0887,0.0872,0.0704,0.0063,0.0519,0.0806,0.0478,0.0801,0.0999,0.2804,0.0671,0,0,0,0,0,0,0,0,0,0,0,83.39290118217468
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,50,10000,0.2024,0.1698,0.1161,0.0089,0.16,0.1477,0.1041,0.0965,0.2437,0.4094,0.1612,0,0,0,0,0,0,0,0,0,0,0,79.22331833839417
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,100,10000,0.5605,0.4147,0.2364,0.0527,0.4495,0.3242,0.3597,0.1741,0.4792,0.646,0.402,0,0,0,0,0,0,0,0,0,0,0,76.36715817451477
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,250,10000,0.9928,0.9132,0.6081,0.8847,0.9736,0.7932,0.9669,0.5202,0.8683,0.9477,0.9209,0,0,0,0,0,0,0,0,0,0,0,84.86837339401245
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,500,10000,1,0.9995,0.9393,0.9999,1,0.992,1,0.923,0.9937,0.9989,0.9994,0,0,0,0,0,0,0,0,0,0,0,99.54495811462402
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,1000,10000,1,1,0.9998,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,133.0598587989807
3,Plasmode calibrado a datos reales (GLD),NA,NA,riasec_social.csv,NA,NA,NA,NA,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,167.0007257461548
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,10,10000,0.0442,0.047,0.0454,0.0023,NA,0.0472,0.0339,0.0625,0.0374,0.1575,0.0288,0,0,0,0,10000,0,0,0,0,0,0,90.33310914039612
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,25,10000,0.068,0.0705,0.0559,0.001,0.0541,0.0667,0.03,0.0715,0.1289,0.2989,0.0504,0,0,0,0,0,0,0,0,0,0,0,92.11129331588744
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,50,10000,0.157,0.1377,0.089,3e-4,0.2211,0.1182,0.0609,0.0785,0.3639,0.4331,0.1418,0,0,0,0,0,0,0,0,0,0,0,86.0201575756073
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,100,10000,0.4651,0.3391,0.1697,0.0193,0.6151,0.2674,0.243,0.1282,0.7396,0.6767,0.3649,0,0,0,0,0,0,0,0,0,0,0,83.6124951839447
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,250,10000,0.9806,0.8513,0.4716,0.8587,0.9893,0.7104,0.9111,0.3523,0.995,0.9606,0.8984,0,0,0,0,0,0,0,0,0,0,0,94.44305753707886
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,500,10000,1,0.9977,0.8621,1,1,0.9808,1,0.7604,1,0.9998,0.999,0,0,0,0,0,0,0,0,0,0,0,111.62498497962952
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,1000,10000,1,1,0.9981,1,1,1,1,0.9959,1,1,1,0,0,0,0,0,0,0,0,0,0,0,148.2795753479004
3,Plasmode calibrado a datos reales (GLD),NA,NA,rse_total.csv,NA,NA,NA,NA,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,188.0955352783203
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,10,10000,0.0812,0.0793,0.0716,0.0082,NA,0.0773,0.0704,0.0917,0.0476,0.1762,0.0618,0,0,0,0,10000,0,0,0,0,0,0,79.85707974433899
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,20,10000,0.1624,0.1463,0.1132,0.0161,0.0699,0.1354,0.1061,0.0938,0.0947,0.3281,0.125,0,0,0,0,0,0,0,0,0,0,0,81.80271577835083
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,30,10000,0.2848,0.2403,0.1742,0.0201,0.109,0.2117,0.1775,0.1384,0.1404,0.4422,0.192,0,0,0,0,0,0,0,0,0,0,0,81.01869368553162
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,140,10000,0.998,0.9678,0.8757,0.7739,0.9365,0.9039,0.9867,0.8182,0.5506,0.9596,0.9392,0,0,0,0,0,0,0,0,0,0,0,75.71821713447571
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,280,10000,1,1,0.9988,0.9998,0.9999,0.9993,1,0.9999,0.846,0.9996,0.9997,0,0,0,0,0,0,0,0,0,0,0,82.62569332122803
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,700,10000,1,1,1,1,1,1,1,1,0.9986,1,1,0,0,0,0,0,0,0,0,0,0,0,108.42435312271118
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_anxiety.csv,dass,39775,NA,NA,1400,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,154.41591620445251
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,10,10000,0.071,0.0698,0.0596,0.0014,NA,0.0633,0.0458,0.0819,0.0594,0.2324,0.0333,0,0,0,0,10000,0,0,0,0,0,0,81.51390862464905
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,20,10000,0.1725,0.1486,0.0856,4e-4,0.1234,0.1239,0.071,0.0779,0.2589,0.5006,0.1085,0,0,0,0,0,0,0,0,0,0,0,83.10945773124695
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,30,10000,0.3349,0.2485,0.1275,3e-4,0.337,0.1936,0.137,0.0986,0.5072,0.6603,0.207,0,0,0,0,0,0,0,0,0,0,0,82.65568542480469
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,140,10000,1,0.9919,0.8229,0.9308,0.9999,0.9361,0.999,0.6581,1,0.9989,0.9881,0,0,0,0,0,0,0,0,0,0,0,78.18798923492432
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,280,10000,1,1,0.9978,1,1,0.9999,1,0.9944,1,1,1,0,0,0,0,0,0,0,0,0,0,0,84.85924434661865
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,700,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,110.53532075881958
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_depression.csv,dass,39775,NA,NA,1400,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,160.21573519706726
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,10,10000,0.0423,0.0453,0.0492,0.0022,NA,0.0457,0.0333,0.068,0.0311,0.1543,0.0266,0,0,0,0,10000,0,0,0,0,0,0,89.3697202205658
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,20,10000,0.0573,0.06,0.0556,0.0013,0.0376,0.0566,0.0243,0.055,0.0996,0.2682,0.0402,0,0,0,0,0,0,0,0,0,0,0,86.51972842216492
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,30,10000,0.087,0.0871,0.0716,4e-4,0.0896,0.0779,0.0317,0.0723,0.1948,0.3422,0.0603,0,0,0,0,0,0,0,0,0,0,0,84.42588877677917
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,140,10000,0.8545,0.5882,0.4228,0.2038,0.8982,0.4395,0.5884,0.3015,0.956,0.8534,0.6017,0,0,0,0,0,0,0,0,0,0,0,80.90762710571289
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,280,10000,1,0.9664,0.8479,0.9633,0.999,0.8654,0.9951,0.9139,0.9996,0.9863,0.9547,0,0,0,0,0,0,0,0,0,0,0,87.21188139915466
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,700,10000,1,1,1,1,1,1,1,0.9963,1,1,1,0,0,0,0,0,0,0,0,0,0,0,113.45912528038023
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,dass_stress.csv,dass,39775,NA,NA,1400,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,158.3898310661316
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,10,10000,0.0463,0.0475,0.0476,0.0032,NA,0.0458,0.0392,0.0684,0.0359,0.1495,0.0345,0,0,0,0,10000,0,0,0,0,0,0,81.88211560249329
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,20,10000,0.0575,0.0581,0.0582,0.0036,0.0355,0.0593,0.0298,0.0526,0.0789,0.2474,0.0434,0,0,0,0,0,0,0,0,0,0,0,84.73030304908752
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,30,10000,0.0752,0.0807,0.0697,0.004,0.0615,0.0806,0.034,0.0674,0.1226,0.2693,0.0562,0,0,0,0,0,0,0,0,0,0,0,81.1899847984314
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,200,10000,0.7771,0.6267,0.5248,0.3604,0.8019,0.5402,0.5775,0.3993,0.8233,0.8085,0.6276,0,0,0,0,0,0,0,0,0,0,0,82.10031390190125
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,400,10000,0.9983,0.9641,0.9095,0.9676,0.9958,0.9163,0.9859,0.7869,0.9865,0.9814,0.9623,0,0,0,0,0,0,0,0,0,0,0,95.18664598464966
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,134.12809705734253
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,mach_total.csv,mach,73486,NA,NA,2000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,198.47751426696777
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,10,10000,0.045,0.0461,0.0471,0.0022,NA,0.0457,0.033,0.0696,0.0366,0.1548,0.0265,0,0,0,0,10000,0,0,0,0,0,0,82.28803133964539
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,20,10000,0.0753,0.075,0.0617,0.0013,0.0439,0.0731,0.0352,0.0655,0.1033,0.2832,0.0504,0,0,0,0,0,0,0,0,0,0,0,84.30095624923706
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,30,10000,0.1204,0.1085,0.0887,7e-4,0.1056,0.0947,0.0439,0.087,0.2123,0.361,0.0703,0,0,0,0,0,0,0,0,0,0,0,82.67307615280151
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,80,10000,0.5542,0.3679,0.2774,0.0027,0.5832,0.2747,0.2753,0.2241,0.7318,0.6532,0.3265,0,0,0,0,0,0,0,0,0,0,0,76.63173055648804
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,160,10000,0.9781,0.8178,0.6425,0.4224,0.9489,0.6381,0.8771,0.6823,0.9785,0.9064,0.7483,0,0,0,0,0,0,0,0,0,0,0,79.13619923591614
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,400,10000,1,0.9999,0.9957,1,1,0.9972,1,0.9405,1,0.9997,0.9987,0,0,0,0,0,0,0,0,0,0,0,94.35580539703368
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_artistic.csv,riasec,142869,NA,NA,800,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,118.8607108592987
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,10,10000,0.0947,0.0847,0.0715,0.0073,NA,0.0774,0.0781,0.1068,0.0521,0.1785,0.0608,0,0,0,0,10000,0,0,0,0,0,0,95.9570586681366
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,20,10000,0.1874,0.1464,0.1042,0.0155,0.0707,0.1227,0.1181,0.1041,0.0931,0.3009,0.1071,0,0,0,0,0,0,0,0,0,0,0,99.71468901634216
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,30,10000,0.3444,0.2424,0.1605,0.0231,0.1139,0.1854,0.2169,0.1484,0.1356,0.3908,0.1635,0,0,0,0,0,0,0,0,0,0,0,98.058744430542
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,80,10000,0.9408,0.7629,0.5491,0.1399,0.4156,0.5757,0.8433,0.5479,0.2735,0.71,0.5694,0,0,0,0,0,0,0,0,0,0,0,90.98734307289124
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,160,10000,1,0.9956,0.9486,0.843,0.9444,0.9422,0.9997,0.9725,0.4703,0.9367,0.9385,0,0,0,0,0,0,0,0,0,0,0,93.33106923103333
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,400,10000,1,1,1,1,1,1,1,1,0.8523,0.9997,1,0,0,0,0,0,0,0,0,0,0,0,108.30302143096924
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_conventional.csv,riasec,143964,NA,NA,800,10000,1,1,1,1,1,1,1,1,0.9917,1,1,0,0,0,0,0,0,0,0,0,0,0,135.59670686721802
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,10,10000,0.0514,0.0543,0.053,0.0043,NA,0.0532,0.0481,0.0728,0.038,0.1326,0.0381,0,0,0,0,10000,0,0,0,0,0,0,79.93043923377991
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,20,10000,0.0547,0.0541,0.0578,0.0065,0.0407,0.0532,0.0345,0.0614,0.0632,0.1847,0.0382,0,0,0,0,0,0,0,0,0,0,0,82.30304765701294
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,30,10000,0.0731,0.0669,0.0761,0.0062,0.0509,0.0647,0.0362,0.0737,0.0951,0.198,0.0416,0,0,0,0,0,0,0,0,0,0,0,81.3007743358612
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,80,10000,0.3046,0.174,0.189,0.0071,0.1577,0.1264,0.1323,0.233,0.2486,0.281,0.1027,0,0,0,0,0,0,0,0,0,0,0,75.10175395011902
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,160,10000,0.8529,0.49370000000000003,0.4685,0.077,0.4145,0.3095,0.623,0.6017,0.4712,0.4393,0.2692,0,0,0,0,0,0,0,0,0,0,0,76.58132982254028
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,400,10000,1,0.9986,0.9711,0.8708,0.9601,0.94,1,0.9991,0.88,0.8009,0.8142,0,0,0,0,0,0,0,0,0,0,0,90.03359580039978
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_enterprising.csv,riasec,143206,NA,NA,800,10000,1,1,1,1,1,1,1,1,0.9969,0.9793,0.9978,0,0,0,0,0,0,0,0,0,0,0,115.48004031181335
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,10,10000,0.0501,0.0522,0.0544,0.0027,NA,0.0497,0.039,0.0742,0.0364,0.1604,0.0327,0,0,0,0,10000,0,0,0,0,0,0,80.04921364784241
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,20,10000,0.072,0.0756,0.0649,0.0017,0.0384,0.0705,0.0351,0.064,0.097,0.2742,0.0491,0,0,0,0,0,0,0,0,0,0,0,81.97091913223267
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,30,10000,0.1142,0.10780000000000001,0.0921,7e-4,0.0872,0.0935,0.0451,0.0874,0.1866,0.3426,0.0744,0,0,0,0,0,0,0,0,0,0,0,81.4103353023529
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,80,10000,0.5624,0.377,0.2877,0.0038,0.5528,0.2837,0.2923,0.2203,0.6911,0.6635,0.3422,0,0,0,0,0,0,0,0,0,0,0,76.4555721282959
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,160,10000,0.9841,0.8133,0.6657,0.4484,0.9512,0.6469,0.8819,0.6961,0.9736,0.9111,0.7523,0,0,0,0,0,0,0,0,0,0,0,78.23034405708313
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,400,10000,1,1,0.9955,0.9998,1,0.9975,1,0.9499,1,0.9993,0.9986,0,0,0,0,0,0,0,0,0,0,0,91.62206935882568
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_investigative.csv,riasec,144233,NA,NA,800,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,117.92016315460204
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,10,10000,0.1835,0.1625,0.1223,0.0204,NA,0.1447,0.1558,0.1915,0.0789,0.2162,0.1182,0,0,0,0,10000,0,0,0,0,0,0,74.93433260917664
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,20,10000,0.4413,0.3516,0.2229,0.0687,0.1684,0.2965,0.3416,0.262,0.1242,0.4029,0.292,0,0,0,0,0,0,0,0,0,0,0,76.21717095375061
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,30,10000,0.6922,0.5466,0.3611,0.1253,0.2453,0.4503,0.5678,0.3936,0.1378,0.5474,0.4298,0,0,0,0,0,0,0,0,0,0,0,75.41362452507019
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,80,10000,0.9988,0.9841,0.9179,0.6416,0.7772,0.9351,0.9951,0.9501,0.1521,0.8981,0.9246,0,0,0,0,0,0,0,0,0,0,0,69.73662972450256
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,160,10000,1,1,0.9998,0.9978,0.9995,0.9998,1,0.9998,0.1437,0.9949,0.9996,0,0,0,0,0,0,0,0,0,0,0,72.1449966430664
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,400,10000,1,1,1,1,1,1,1,1,0.1574,1,1,0,0,0,0,0,0,0,0,0,0,0,85.83911180496216
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_realistic.csv,riasec,142472,NA,NA,800,10000,1,1,1,1,1,1,1,1,0.1901,1,1,0,0,0,0,0,0,0,0,0,0,0,106.95155453681946
4,Remuestreo m-out-of-N sobre datos reales,NA,NA,riasec_social.csv,riasec,144174,NA,NA,10,10000,0.0589,0.0594,0.0594,0.0063,NA,0.0581,0.0567,0.0758,0.0377,0.122,0.0483,0,0,0,0,10000,0,0,0,0,0,0,111.7927267551422
